product_type,cost_per_unit,time_delivery,revenue,generic_holiday,day_of_week,number_of_product_units
803,308,14,5427,0,6,20
1057,1228,11,6653,0,6,7
580,1633,11,8525,0,6,6
769,1241,9,10117,0,2,10
554,729,13,3803,0,3,6
923,456,11,4545,0,5,12
180,1680,7,5989,0,1,4
416,778,7,0,0,7,0
101,1769,13,8779,0,5,6
191,1317,14,5278,0,5,5
664,670,11,5253,0,3,9
943,869,6,4759,0,2,7
703,1470,14,2395,0,6,2
276,483,9,5266,0,4,13
65,1740,10,5538,0,3,4
167,585,6,13371,0,1,26
14,624,6,4409,0,3,8
802,521,12,11346,0,2,25
317,314,14,6092,0,5,22
1076,1172,8,4223,0,3,5
769,1241,9,12392,0,3,12
970,72,9,2772,0,5,44
546,1002,10,10397,0,6,12
475,1218,5,8407,0,2,8
685,1360,6,4620,0,4,4
648,437,14,6552,0,3,17
283,462,10,5047,0,5,13
1040,223,8,7368,0,5,38
9,1723,9,7221,0,3,5
579,439,8,7273,0,5,19
593,938,12,9554,0,3,12
122,854,11,5503,0,2,8
1109,1781,11,6844,0,5,5
803,308,14,6202,0,4,23
658,878,7,4163,0,6,6
108,1543,5,16698,0,1,13
868,1716,5,7417,0,2,5
25,1912,7,13714,0,4,9
404,652,12,4197,0,4,8
729,1697,13,10429,0,5,7
228,431,5,8195,0,4,22
89,321,9,5722,0,2,20
505,176,12,6625,0,2,43
129,1645,13,10711,0,3,8
327,1617,14,6673,0,6,5
1107,100,6,4094,0,4,46
956,1129,6,1566,0,6,2
868,1716,5,7141,0,4,5
256,1394,5,6527,0,6,6
991,1581,6,4943,0,3,4
1012,201,12,6081,0,3,34
619,153,12,0,1,4,0
616,1246,10,6394,0,4,6
1095,485,13,2857,0,6,7
528,380,11,10996,0,4,33
756,435,12,13215,0,5,35
624,626,14,6962,0,2,13
91,131,14,6060,0,6,52
609,1088,10,4038,0,3,5
795,1112,9,3997,0,5,5
264,1305,11,6017,0,2,6
184,633,5,7305,0,5,13
687,886,8,8894,0,1,12
13,523,8,3129,0,2,7
994,1588,6,7336,0,5,6
609,1088,10,2839,0,6,3
334,786,12,5767,0,5,9
596,665,11,3240,0,3,6
780,623,12,5036,0,3,10
168,568,5,6349,0,4,13
32,1981,13,2379,0,6,2
737,1146,6,6986,0,5,7
78,1169,6,2609,0,1,3
465,891,8,6932,0,3,9
718,962,5,7910,0,5,10
928,1459,5,14584,0,1,12
464,1879,8,13147,0,1,8
154,1216,11,7997,0,5,8
878,1521,8,9848,0,2,8
664,670,11,7142,0,1,12
6,533,10,5097,0,5,11
528,380,11,7730,0,4,23
750,1996,8,0,1,5,0
174,1481,8,7239,0,3,6
429,1226,11,5386,0,5,5
801,166,13,4047,0,3,28
35,798,9,16510,0,1,24
867,1308,8,5108,0,2,5
893,1082,11,5790,0,3,6
666,1415,7,5947,0,5,5
604,1023,7,6465,0,2,8
479,451,9,14508,0,2,37
889,1852,11,3458,0,4,3
379,467,10,4923,0,1,12
1091,1225,14,13469,0,1,13
103,1468,5,4689,0,5,4
64,221,6,20459,0,1,104
1066,1303,6,10829,0,5,10
637,1519,5,7042,0,6,6
881,1674,10,3906,0,5,3
370,1647,9,6277,0,4,5
1096,1512,6,9379,0,1,7
14,624,6,6166,0,4,12
481,90,13,3880,0,6,49
20,150,13,8012,0,2,60
1040,223,8,6253,0,6,32
1036,486,14,4373,0,3,11
595,1845,7,11950,0,4,8
140,697,10,8438,0,2,14
894,322,9,10074,0,2,36
973,1131,10,8171,0,4,9
553,945,10,6015,0,3,8
407,554,6,3111,0,1,7
827,1672,10,13810,0,1,10
265,1508,8,6984,0,2,6
653,1678,7,4664,0,6,4
310,262,8,8487,0,6,37
590,245,6,5282,0,6,25
293,294,14,4660,0,3,18
554,729,13,6014,0,3,10
131,510,14,5802,0,5,13
898,1202,9,6139,0,3,6
479,451,9,8675,0,3,22
300,624,10,7106,0,3,13
172,295,7,6345,0,4,25
931,868,8,3410,0,4,5
525,1369,12,10647,0,5,9
60,1552,11,8569,0,1,7
997,273,12,3123,0,2,13
95,1801,7,7378,0,4,5
40,585,11,4882,0,5,10
215,1954,14,6806,0,5,4
188,1421,5,5481,0,3,5
163,1099,10,6643,0,2,7
871,1465,14,4704,0,5,4
758,415,5,4947,0,4,14
520,557,11,3662,0,4,8
389,1624,6,9135,0,2,7
768,576,9,13328,0,6,26
907,50,5,9330,0,6,209
876,1257,11,14486,0,2,13
845,1530,11,4292,0,3,4
158,1760,5,10394,0,6,7
637,1519,5,9123,0,2,7
73,81,8,4018,0,1,56
307,1058,8,2554,0,3,3
131,510,14,5893,0,5,13
634,1298,7,8893,0,2,8
27,1135,11,9505,0,3,10
1101,1402,7,10088,0,5,9
253,1241,14,5317,0,1,5
483,1365,13,4804,0,5,4
353,1568,5,5602,0,6,5
290,835,12,8149,0,5,11
832,206,5,4286,0,4,24
669,1572,9,5643,0,5,5
705,569,12,8301,0,4,17
195,1783,14,15468,0,1,10
920,202,13,4804,0,6,27
1108,298,13,4628,0,1,18
371,1461,13,8065,0,3,7
1034,154,13,6397,0,2,47
1044,1909,6,6978,0,6,5
863,1002,13,1902,0,7,3
346,977,8,5895,0,2,7
471,839,6,6077,0,1,9
791,203,6,9856,0,2,55
307,1058,8,3324,0,4,4
566,418,8,3875,0,4,11
998,1379,11,4823,0,2,4
674,395,8,8752,0,4,25
865,1226,14,7394,0,4,7
60,1552,11,9955,0,1,8
981,131,14,5651,0,3,49
76,661,10,7271,0,4,13
869,1502,10,3350,0,6,3
126,890,5,5522,0,4,7
726,1666,14,6327,0,6,5
949,285,11,9301,0,2,37
883,274,6,2632,0,6,11
11,554,13,6075,0,2,13
36,369,8,11295,0,1,35
302,1786,13,2746,0,2,2
633,665,6,10489,0,6,18
196,1564,10,5584,0,4,4
769,1241,9,12618,0,6,12
918,1717,6,5108,0,3,4
836,353,11,5875,0,3,19
871,1465,14,6916,0,5,6
861,1701,9,3236,0,1,3
914,277,14,9795,0,5,40
781,1974,8,8401,0,1,5
503,568,6,4705,0,6,10
4,131,9,11977,0,1,103
143,759,8,3648,0,6,6
1078,1908,13,5791,0,5,4
484,829,11,9039,0,1,13
659,1101,5,3080,0,6,4
1091,1225,14,7504,0,6,7
417,1281,11,7957,0,3,7
713,80,11,7609,0,1,107
668,1838,11,7178,0,4,5
1051,1015,7,7103,0,4,8
654,677,11,7632,1,4,13
1064,800,10,7097,0,4,10
583,1999,5,4163,0,2,3
568,1090,13,7154,0,5,8
837,1801,7,4411,0,2,3
401,1837,5,7372,0,3,5
208,771,14,2263,0,4,4
882,1454,8,5491,0,6,5
916,1202,10,6513,0,3,7
298,646,13,8070,0,4,14
47,1198,8,5770,0,2,6
993,75,7,4754,0,6,71
361,1916,14,7162,0,4,5
90,1914,10,9127,0,3,6
461,846,9,7029,0,6,10
383,1599,8,22129,0,5,16
840,1825,7,7137,0,5,5
200,1203,12,7957,0,5,8
668,1838,11,7444,0,3,5
309,304,8,10312,0,1,38
584,1239,13,4347,0,6,4
913,599,8,9773,0,5,19
836,353,11,6416,0,4,21
1063,629,14,3937,0,5,8
648,437,14,4993,0,6,13
6,533,10,4454,0,3,10
359,1628,11,6279,0,4,5
541,1450,7,6903,0,6,6
616,1246,10,5139,0,6,5
1099,284,5,7736,0,4,31
180,1680,7,5459,0,2,4
554,729,13,4896,0,2,8
180,1680,7,7853,0,4,6
846,697,6,8453,0,5,14
783,1975,12,5365,0,2,4
370,1647,9,7703,0,2,6
805,1277,5,4703,0,6,5
634,1298,7,3836,0,6,4
190,887,11,10008,0,2,13
622,1437,14,8451,0,1,7
1036,486,14,3354,0,1,8
1049,1818,9,0,1,5,0
478,1446,8,7577,0,5,6
677,541,13,7560,0,6,16
466,1673,8,9258,0,2,7
835,95,6,4139,0,1,49
176,1722,9,6278,0,2,5
207,592,11,12063,0,4,23
298,646,13,9357,0,1,17
561,1478,9,5433,0,1,5
175,795,7,4522,0,3,7
767,984,14,6150,0,5,7
378,931,10,5886,0,6,8
191,1317,14,6768,0,1,6
256,1394,5,10282,0,3,9
684,1620,12,4554,0,2,4
959,203,13,9333,0,2,52
295,968,14,5204,0,2,7
925,1998,9,6394,0,3,4
185,1130,11,7381,0,5,8
735,1718,14,3652,0,6,3
493,882,9,6346,0,6,9
357,1640,13,8364,0,5,6
1093,1561,8,7174,0,3,6
100,271,10,9166,0,6,38
326,314,13,4950,0,2,18
6,533,10,4294,0,6,10
298,646,13,8785,0,6,16
751,401,7,4478,0,5,13
29,1116,14,0,1,1,0
224,130,5,4817,0,5,42
662,182,14,7892,0,3,49
824,528,6,6810,0,1,15
693,351,8,7894,0,3,26
1007,1568,13,4712,0,3,4
179,1112,10,4196,0,6,5
501,663,6,4030,0,6,7
989,1837,11,4526,0,5,3
309,304,8,7439,0,3,28
1025,876,13,8422,0,3,11
493,882,9,5205,0,2,7
435,1228,9,4693,0,5,5
341,1951,12,4293,0,5,3
391,497,13,10483,0,1,24
560,1578,7,10220,0,3,8
260,1890,10,7735,0,2,5
856,1748,10,8501,0,4,6
1043,1815,14,10386,0,6,7
701,1421,14,4237,0,4,4
128,164,7,3919,0,2,27
527,696,12,9512,0,5,16
436,1563,7,4887,0,1,4
255,1603,13,6491,0,6,5
532,965,11,9537,0,3,12
308,692,7,9613,0,3,16
466,1673,8,6290,0,3,5
1025,876,13,6677,0,5,9
379,467,10,3600,0,5,9
1115,454,14,5881,0,4,15
777,1704,9,4328,0,3,3
881,1674,10,3607,0,1,3
614,1422,10,7467,0,2,6
665,799,9,10369,0,3,15
248,1795,6,7036,0,6,5
147,349,8,6060,0,5,20
365,1429,9,6178,0,6,5
903,1719,10,12922,0,1,9
46,1423,11,5947,0,5,5
449,1672,14,8736,0,2,6
1100,860,12,3240,0,6,5
6,533,10,5723,0,1,13
760,992,6,6151,0,5,7
648,437,14,7772,0,5,20
399,1225,13,4641,0,3,5
200,1203,12,9703,0,1,10
1033,1061,13,13987,0,5,15
708,883,9,1653,0,3,3
549,419,12,5739,0,1,16
360,179,14,7401,0,3,47
956,1129,6,2083,0,6,3
542,216,5,6390,0,4,34
239,1749,6,3643,0,4,3
570,1977,13,4557,0,1,3
475,1218,5,8471,0,1,8
77,1912,11,7238,0,3,5
345,861,6,4104,0,3,6
677,541,13,8581,0,5,18
439,690,8,6991,0,4,12
12,155,14,9430,0,1,69
903,1719,10,0,1,5,0
968,242,7,10032,0,1,47
1098,479,13,4324,0,3,11
161,510,8,7375,0,5,17
831,1155,12,7929,0,2,8
814,1933,14,13368,0,1,8
559,1010,14,8256,0,1,10
440,298,9,4815,0,4,19
964,735,12,12524,0,1,20
118,67,8,5552,0,6,93
414,383,7,6865,0,6,21
161,510,8,7887,0,6,18
41,1775,6,4621,0,4,3
726,1666,14,7421,0,6,5
840,1825,7,8278,0,2,6
426,1493,12,5513,0,5,5
505,176,12,5797,0,4,37
699,1312,10,6457,0,6,6
476,355,8,5434,0,4,18
804,1902,13,4085,0,4,3
817,1385,12,17420,0,5,15
295,968,14,6566,0,6,8
770,170,7,6524,0,4,43
820,1242,6,12750,0,6,12
1110,1377,9,5250,0,3,5
846,697,6,7198,0,2,12
1018,476,13,9818,0,3,24
604,1023,7,10776,0,1,12
226,1238,11,9612,0,3,9
876,1257,11,6855,0,5,7
189,774,7,11867,0,2,18
781,1974,8,3788,0,3,3
194,721,10,4765,0,6,8
87,1339,8,5438,0,2,5
892,945,14,9755,0,5,12
810,387,12,4964,0,4,15
487,315,6,10363,0,2,37
241,1055,9,8450,0,1,9
856,1748,10,7019,0,4,5
449,1672,14,10433,0,3,7
690,1494,12,4379,0,6,4
248,1795,6,9102,0,1,6
674,395,8,7625,0,4,22
862,1940,10,10425,0,1,7
1022,1297,11,14296,0,1,13
790,1957,5,5874,0,3,4
862,1940,10,10569,0,1,7
657,1695,8,6887,0,2,5
792,1028,11,8993,0,5,10
356,260,14,5883,0,5,26
105,1949,14,4606,0,1,3
66,182,5,5086,0,3,32
1017,142,6,5269,0,6,42
628,811,12,5446,0,1,8
429,1226,11,7140,0,4,7
390,1536,10,10125,0,6,8
600,502,8,9231,0,1,21
558,323,14,2275,0,3,8
682,649,9,12052,0,1,21
627,1425,6,6944,0,6,6
996,1516,11,6906,0,5,6
423,1624,13,12117,0,4,9
943,869,6,7338,0,4,10
1052,281,6,0,1,3,0
211,1897,5,10256,0,6,7
231,1289,14,3303,0,4,3
1099,284,5,8050,0,4,32
508,1522,6,4604,0,3,4
153,1058,12,3523,0,6,4
197,859,14,6848,0,4,9
44,526,12,8163,0,4,18
217,1696,5,7115,0,2,5
622,1437,14,4085,0,4,4
920,202,13,5166,0,3,29
323,108,13,6490,0,3,68
347,1439,14,4852,0,5,4
129,1645,13,10518,0,5,8
228,431,5,8138,0,6,22
431,543,12,6904,0,3,15
174,1481,8,4725,0,3,4
509,1873,6,5070,0,5,4
1056,1067,6,8112,0,1,9
701,1421,14,4321,0,2,4
774,829,12,5548,0,4,8
727,564,10,5282,0,4,11
490,1109,13,10151,0,2,11
630,561,11,5549,0,5,12
1003,1224,6,5457,0,4,5
469,174,7,10581,0,6,69
263,1696,6,3994,0,2,3
902,875,7,7059,0,2,10
1068,423,13,3485,0,6,10
931,868,8,1993,0,6,3
3,1910,14,5179,0,4,4
832,206,5,6623,0,6,37
1026,1650,14,12332,0,1,9
41,1775,6,4990,0,6,4
855,356,6,4221,0,1,14
61,722,10,6012,0,1,10
47,1198,8,5881,0,3,6
234,913,13,7531,0,4,10
276,483,9,5545,0,1,13
544,1833,9,18396,0,2,12
619,153,12,6032,0,2,45
326,314,13,3954,0,5,15
36,369,8,8028,0,1,25
182,1592,11,4277,0,1,4
828,1008,8,5095,0,2,6
1065,1255,10,4825,0,5,5
362,1815,6,7300,0,4,5
1109,1781,11,4024,0,4,3
816,1751,10,3802,0,3,3
859,1110,8,0,1,1,0
585,970,7,7020,0,5,9
653,1678,7,5802,0,4,4
372,479,6,10510,0,1,25
733,1034,10,15670,0,2,17
483,1365,13,1664,0,6,2
827,1672,10,14917,0,2,10
508,1522,6,7165,0,3,6
491,405,7,7228,0,3,20
589,1329,11,2688,0,6,3
255,1603,13,5386,0,5,4
1049,1818,9,3671,0,5,3
371,1461,13,6088,0,4,5
892,945,14,10483,0,2,13
639,350,7,3962,0,3,13
716,1542,12,6221,0,5,5
771,381,14,6525,0,4,20
177,902,12,4735,0,3,6
928,1459,5,8417,0,4,7
607,1220,5,1296,0,6,2
21,314,5,3308,0,2,12
968,242,7,5498,0,3,26
366,1380,12,8603,0,4,7
483,1365,13,3646,0,3,3
627,1425,6,5126,0,6,5
1027,576,9,9461,0,2,19
348,59,9,8185,0,1,156
255,1603,13,7039,0,4,5
965,548,10,8363,0,2,18
775,1643,5,8746,0,4,6
37,695,8,6876,0,4,12
302,1786,13,4564,0,1,3
366,1380,12,4829,0,4,4
852,1675,11,4591,0,3,4
267,1123,10,10791,0,6,11
356,260,14,4740,0,2,21
609,1088,10,6002,0,5,7
355,1579,8,8008,0,6,6
126,890,5,4019,0,4,6
735,1718,14,0,0,7,0
269,1248,9,10865,0,3,10
926,655,9,9036,0,2,16
114,201,12,8156,0,1,46
266,1138,8,4247,0,5,5
44,526,12,3588,0,6,8
531,340,9,4551,0,5,15
649,471,9,3750,0,4,9
483,1365,13,5005,0,4,5
1063,629,14,3088,0,6,6
900,1161,13,7196,0,3,7
88,1676,10,4140,0,1,3
715,382,5,2641,0,6,8
503,568,6,4837,0,2,10
436,1563,7,7165,0,2,6
554,729,13,5242,0,2,9
37,695,8,4904,0,3,8
679,1784,6,7339,0,4,5
730,923,10,5719,0,2,7
250,1389,6,6729,0,2,6
302,1786,13,4266,0,5,3
410,282,10,6508,0,4,26
1045,1788,10,2522,1,5,2
503,568,6,3807,0,2,8
153,1058,12,5337,0,5,6
167,585,6,7128,0,6,14
399,1225,13,6480,0,4,6
849,1631,5,10645,0,2,8
846,697,6,8518,0,5,14
767,984,14,7601,0,5,9
237,1243,5,5679,0,5,6
591,60,9,5755,0,5,108
630,561,11,5533,0,3,12
717,1863,12,3672,0,1,3
944,1651,7,8837,0,6,6
204,1622,14,4931,0,3,4
927,173,14,4662,0,6,31
1069,1545,13,6708,0,3,5
1068,423,13,3463,0,2,10
698,771,11,16432,0,1,24
579,439,8,8079,0,6,21
27,1135,11,12505,0,2,13
68,424,6,5968,0,2,16
462,1723,12,5731,0,4,4
203,330,10,6462,0,5,22
929,327,6,5195,0,4,18
61,722,10,3285,0,3,6
205,926,5,5317,0,6,7
250,1389,6,4989,0,3,5
1060,415,9,6779,0,4,19
488,616,11,3154,0,2,6
851,1394,11,4398,0,2,4
466,1673,8,7652,0,4,6
982,478,12,6228,0,4,15
71,1374,13,14207,0,1,12
559,1010,14,10110,0,1,12
363,1985,12,5835,0,6,4
789,468,6,3886,0,5,10
804,1902,13,4460,0,5,3
646,749,9,0,1,4,0
110,1410,14,4643,0,3,4
621,1930,11,3933,0,3,3
619,153,12,3271,0,5,24
147,349,8,5537,0,1,18
480,1137,14,4171,0,5,5
1089,866,7,8596,0,3,12
799,490,12,11304,0,4,26
275,1983,10,5586,0,5,4
893,1082,11,6473,0,1,7
803,308,14,4836,0,4,18
307,1058,8,3350,0,5,4
69,1268,7,8431,0,6,8
472,1995,8,4814,0,6,3
492,63,7,6559,0,3,117
705,569,12,10003,0,2,20
366,1380,12,9050,0,5,8
269,1248,9,16230,0,5,15
504,529,8,5898,0,6,13
172,295,7,6450,0,6,25
508,1522,6,5753,0,3,5
595,1845,7,10883,0,5,7
786,1584,12,5109,0,1,4
1021,958,6,9969,0,1,12
58,1817,6,6114,0,6,4
14,624,6,4084,0,6,8
99,459,8,6629,0,1,17
936,1533,5,6333,0,6,5
756,435,12,16620,0,4,43
414,383,7,9228,0,1,27
396,197,11,10380,0,1,60
357,1640,13,5149,0,3,4
449,1672,14,12418,0,4,9
1060,415,9,5843,0,3,16
999,1287,12,6625,0,4,6
1066,1303,6,10444,0,5,9
735,1718,14,3901,0,4,3
67,1161,10,0,1,4,0
904,1566,8,4972,0,4,4
387,245,10,11707,0,3,54
917,747,10,5031,0,4,8
883,274,6,3362,0,6,14
1115,454,14,10712,0,1,27
1074,1117,9,4682,0,3,5
250,1389,6,7335,0,3,6
202,125,13,6271,0,6,57
788,1578,11,16895,0,5,12
892,945,14,8880,0,4,11
689,1368,9,10452,0,1,9
569,1323,14,4897,0,2,5
15,713,13,6823,0,5,11
967,1089,5,7993,0,5,9
467,1291,14,12452,0,1,11
322,1025,13,5414,0,3,6
836,353,11,5989,0,5,20
576,586,14,5581,0,4,11
663,557,11,6544,0,3,14
688,1010,7,4523,0,3,6
119,573,10,4894,0,5,10
1014,474,10,10166,0,3,25
947,608,12,7638,0,4,15
302,1786,13,2544,0,4,2
453,1892,5,7793,0,3,5
197,859,14,6476,0,2,9
1023,680,6,5795,0,5,10
184,633,5,6669,0,4,12
737,1146,6,8499,0,5,9
1004,1748,13,5617,0,6,4
343,1279,6,6613,0,2,6
1047,669,13,5511,0,5,10
889,1852,11,2619,0,1,2
1062,1124,5,7425,0,2,8
1029,790,14,6762,0,3,10
528,380,11,7892,0,2,24
1054,1157,11,3602,0,6,4
487,315,6,7442,0,5,27
781,1974,8,8637,0,1,5
169,1321,5,7371,0,6,7
424,325,9,6251,0,5,22
715,382,5,2454,0,6,8
392,1607,8,5713,0,3,4
80,486,5,8597,0,6,20
284,1334,7,5970,0,6,6
24,1770,6,8234,0,4,6
412,1328,13,9343,0,2,8
948,382,6,6874,0,7,21
365,1429,9,5115,0,6,5
75,247,10,11806,0,1,54
1095,485,13,4871,0,3,12
260,1890,10,6130,0,5,4
166,186,11,9464,0,1,57
381,556,10,9359,0,4,19
411,1225,5,7754,0,2,8
938,196,9,8246,0,6,48
265,1508,8,2502,0,6,2
318,388,9,5021,0,1,15
705,569,12,6116,0,6,13
836,353,11,5819,0,5,19
431,543,12,7897,0,3,17
133,1602,13,3360,0,6,3
657,1695,8,3492,0,6,3
447,519,10,4006,0,3,9
476,355,8,9769,0,1,31
313,106,10,11151,0,1,118
942,1472,5,6570,0,1,5
1013,921,7,5384,0,3,7
859,1110,8,7289,0,3,8
514,1638,5,4679,0,2,4
1100,860,12,4035,0,2,6
617,1042,8,5391,0,3,6
456,1033,12,10201,0,2,12
837,1801,7,7389,0,2,5
1044,1909,6,6297,0,5,4
41,1775,6,5066,0,1,4
1099,284,5,8254,0,2,33
722,350,10,8254,0,2,27
811,834,13,3794,0,6,6
1062,1124,5,8508,0,3,9
405,1486,5,3964,0,5,3
102,1651,8,6084,0,6,5
761,1347,7,5985,0,6,5
499,1952,10,5355,0,2,4
993,75,7,9378,0,2,141
962,454,7,6224,0,1,16
529,1504,6,11323,0,5,9
1053,1133,10,7570,0,4,8
70,633,7,6002,0,1,11
583,1999,5,4694,0,5,3
498,1252,6,8522,0,5,8
211,1897,5,7641,0,6,5
1062,1124,5,6096,0,3,7
123,1498,14,4016,0,6,4
457,76,5,4724,0,4,70
135,177,9,5601,0,2,36
551,865,6,6048,0,5,8
746,1635,11,7412,0,5,6
377,1240,8,8790,0,2,8
303,1772,11,4637,0,6,3
566,418,8,5667,0,4,16
101,1769,13,7072,0,6,5
931,868,8,2372,0,3,4
671,396,10,6665,0,3,19
717,1863,12,3763,0,6,3
734,752,6,3643,0,6,6
182,1592,11,4880,0,6,4
532,965,11,9950,0,6,12
773,817,9,5626,0,1,8
23,1704,13,5756,0,3,4
462,1723,12,5390,0,5,4
1074,1117,9,3815,0,5,4
851,1394,11,6550,0,5,6
582,1745,14,8079,0,3,6
116,1457,9,6786,0,4,6
486,681,14,2861,0,3,5
355,1579,8,10008,0,4,8
595,1845,7,19086,0,1,12
232,1132,10,4337,0,5,5
376,589,5,7406,0,1,15
724,1126,5,8097,0,1,9
940,261,8,9088,0,5,39
588,717,9,9379,0,1,15
206,1545,13,8111,0,5,6
813,1098,9,7435,0,1,8
375,490,5,8023,0,5,19
694,292,10,8666,0,5,34
922,1478,11,6554,0,2,5
169,1321,5,7283,0,4,7
1085,1956,10,9410,0,1,6
844,403,10,3612,0,1,11
728,284,13,6706,0,2,27
316,165,12,8959,0,6,61
20,150,13,6253,0,2,47
103,1468,5,4709,0,3,4
449,1672,14,10408,0,3,7
515,543,7,10426,0,6,22
1069,1545,13,10055,0,1,8
807,1717,9,11080,0,6,8
42,483,10,8564,0,5,20
1099,284,5,7632,0,6,31
699,1312,10,6119,0,2,6
166,186,11,6566,0,4,40
433,71,5,4409,0,2,70
790,1957,5,8289,0,1,5
27,1135,11,5786,0,3,6
653,1678,7,5149,0,1,4
28,1930,8,4581,0,1,3
642,1026,14,3393,0,6,4
910,1209,11,4795,0,3,5
1033,1061,13,16517,0,3,18
786,1584,12,5374,0,1,4
920,202,13,5338,0,3,30
912,1732,13,4090,0,3,3
717,1863,12,4804,0,6,3
933,465,12,2771,0,6,7
1065,1255,10,3598,0,5,4
529,1504,6,8802,0,1,7
278,387,11,5617,0,3,17
357,1640,13,7162,0,5,5
794,117,5,3314,0,2,32
428,1558,10,5621,0,6,5
463,954,5,5431,0,4,7
116,1457,9,6496,0,6,5
976,1812,13,7974,0,3,5
421,1757,12,5585,0,1,4
151,1223,14,5600,0,6,6
208,771,14,3311,0,6,5
949,285,11,4341,0,2,18
740,793,13,8085,0,6,12
724,1126,5,5624,0,4,6
814,1933,14,10398,0,2,7
186,1195,8,3757,0,6,4
176,1722,9,4426,0,2,3
1087,86,14,5256,0,3,69
320,823,14,16467,0,2,23
606,236,11,3979,0,6,19
104,1951,10,12378,0,1,8
657,1695,8,3921,0,2,3
239,1749,6,8573,0,1,6
560,1578,7,13106,0,4,10
693,351,8,6338,0,3,21
407,554,6,5146,0,1,11
1101,1402,7,7868,0,5,7
594,284,8,6763,0,1,27
501,663,6,3785,0,2,7
726,1666,14,8347,0,4,6
528,380,11,10141,0,4,30
253,1241,14,3985,0,3,4
762,51,5,2245,0,2,50
432,725,5,15368,0,1,24
99,459,8,6605,0,2,17
606,236,11,5239,0,4,25
1091,1225,14,6398,0,3,6
373,1417,12,5181,0,5,5
135,177,9,5558,0,3,36
216,720,10,6434,0,1,11
615,1979,11,7047,0,1,4
122,854,11,6861,0,2,9
1100,860,12,4285,0,4,6
83,326,9,3159,0,6,11
28,1930,8,6170,0,5,4
1088,1621,11,5758,0,2,4
1016,1946,6,4006,0,6,3
735,1718,14,6402,0,4,5
886,1325,12,5180,0,2,5
154,1216,11,7894,0,4,8
573,1408,8,2526,0,6,3
336,538,5,10076,0,5,21
1063,629,14,4913,0,5,9
238,208,12,7020,0,6,38
421,1757,12,7025,0,4,5
837,1801,7,6442,0,1,5
269,1248,9,7318,0,3,7
323,108,13,9191,0,5,96
1054,1157,11,6196,0,4,6
837,1801,7,3770,0,4,3
1049,1818,9,4649,0,2,3
1112,967,14,8386,0,3,10
362,1815,6,9615,0,2,6
1005,1054,12,6460,0,1,7
442,562,10,4019,0,3,9
407,554,6,3195,0,2,7
59,939,12,5635,0,4,7
221,1138,14,6049,0,3,6
42,483,10,12241,0,1,29
761,1347,7,7912,0,2,7
838,572,13,7898,0,4,16
353,1568,5,5715,0,2,5
567,410,12,4535,0,5,13
753,203,13,9449,0,5,53
957,512,10,9478,0,3,21
705,569,12,13841,0,1,28
845,1530,11,5977,0,1,5
741,1185,6,5068,0,5,5
409,1755,11,5546,0,6,4
1105,1733,11,4270,0,2,3
795,1112,9,2409,0,3,3
471,839,6,6308,0,6,9
311,57,12,6103,0,1,120
768,576,9,12504,0,4,25
124,760,12,2388,0,6,4
707,1615,10,8975,0,3,7
426,1493,12,3790,0,5,3
388,701,10,8019,0,5,13
788,1578,11,16450,0,6,12
576,586,14,8721,0,2,17
759,680,5,8231,0,3,14
345,861,6,0,1,1,0
749,625,5,0,1,5,0
779,1700,8,11814,0,1,8
907,50,5,6002,0,5,135
190,887,11,5546,0,5,8
942,1472,5,5761,0,6,5
908,452,9,2101,0,6,6
200,1203,12,8360,0,3,8
101,1769,13,6499,0,6,5
350,586,8,7349,0,5,15
53,1625,10,3055,0,6,3
702,1447,9,5098,0,6,4
888,637,10,6932,0,5,13
885,371,5,6116,0,2,19
278,387,11,7493,0,5,22
222,867,13,4535,0,2,6
681,1394,8,3353,0,6,3
343,1279,6,8426,0,4,8
728,284,13,5845,0,1,24
597,732,11,3956,0,1,7
469,174,7,8678,0,2,56
886,1325,12,10576,0,1,9
739,97,10,9325,0,5,108
505,176,12,3838,0,5,25
585,970,7,7317,0,4,9
115,1989,7,8532,0,6,5
304,1347,5,6082,0,5,6
1098,479,13,4502,0,5,11
60,1552,11,6919,0,3,5
672,571,8,7384,0,5,15
587,783,7,7498,0,3,11
931,868,8,4914,0,5,7
1096,1512,6,7391,0,3,6
1043,1815,14,9012,0,4,6
547,297,8,5440,0,4,21
411,1225,5,5573,0,3,6
1112,967,14,7477,0,2,9
245,351,12,8964,0,5,29
924,1646,13,8415,0,2,6
851,1394,11,5563,0,3,5
373,1417,12,5645,0,1,5
753,203,13,7524,0,4,42
150,1795,12,7384,0,2,5
517,1670,9,7030,0,5,5
210,1984,10,3832,0,1,3
527,696,12,12687,0,5,21
654,677,11,5086,0,2,9
104,1951,10,9017,0,3,6
217,1696,5,4754,0,2,4
421,1757,12,7458,0,2,5
732,1653,6,6125,0,5,5
138,1014,8,7062,0,2,8
695,284,9,4587,0,2,19
671,396,10,7629,0,2,22
620,1447,9,7585,0,5,6
377,1240,8,5918,0,5,6
380,300,10,12065,0,3,46
139,1800,6,7449,0,2,5
339,1801,11,3876,0,2,3
1090,1773,11,6882,0,5,5
833,1794,14,5218,0,1,4
472,1995,8,5488,0,5,4
679,1784,6,7081,0,6,5
220,1015,7,3976,0,4,5
891,372,13,7641,0,6,24
